pickup_datetime,passenger_count,pk_id,dp_id,pickup_latitude,pickup_longitude,dropoff_latitude,dropoff_longitude
2011-02-01 16:58:00,2,2551,2328,40.77962700000001,-73.98182,40.76279,-73.956665
2011-02-01 16:58:01,1,2270,3551,40.763674,-73.973713,40.765282,-73.966076
2011-02-01 16:58:01,1,1503,2479,40.738117,-73.98367899999998,40.723125,-73.99876
2011-02-01 16:58:02,1,3926,2338,40.759218,-73.96521699999998,40.768645,-73.952399
2011-02-01 16:58:03,1,1265,1594,40.764209,-73.96895399999998,40.734476,-73.99015
2011-02-01 16:58:08,2,99,1830,40.774935,-73.97676699999998,40.765056,-73.97244999999998
2011-02-01 16:58:09,1,3668,3955,40.722726,-74.002165,40.743371,-74.007299
2011-02-01 16:58:19,1,1225,251,40.773901,-73.96596499999998,40.765461,-73.984252
2011-02-01 16:58:34,1,2917,1836,40.741239,-73.99747999999998,40.722739,-73.99802699999998
2011-02-01 16:58:45,1,1353,1229,40.78335300000001,-73.95501299999998,40.77101500000001,-73.95953199999998
2011-02-01 16:58:47,1,3053,2537,40.775423,-73.964292,40.772562,-73.982281
2011-02-01 16:58:56,1,3268,3577,40.750868,-74.005689,40.731734,-74.003276
2011-02-01 16:58:57,1,3291,2479,40.756504,-74.00158,40.722914,-73.998604
2011-02-01 16:59:00,1,2113,120,40.800975,-73.961572,40.79016,-73.96611699999998
2011-02-01 16:59:00,1,3091,4263,40.731432,-74.000685,40.73056500000001,-73.999842
2011-02-01 16:59:00,6,3334,995,40.7834,-73.952825,40.774868,-73.956535
2011-02-01 16:59:00,5,3110,3009,40.7403,-73.99472799999998,40.74077800000001,-73.98161799999998
2011-02-01 16:59:00,1,3257,4255,40.751462,-73.976573,40.72727800000001,-73.99695199999998
2011-02-01 16:59:00,5,1517,1408,40.801453,-73.94194,40.795623,-73.94615299999998
2011-02-01 16:59:00,1,1837,2697,40.723302,-73.99921299999998,40.74427,-73.974843
2011-02-01 16:59:00,1,2691,500,40.746707,-73.979613,40.739567,-73.98294699999998
2011-02-01 16:59:00,2,1440,840,40.763598,-73.988793,40.731897,-73.99647799999998
2011-02-01 16:59:00,1,2581,2901,40.792213,-73.97373,40.776392,-73.96258
2011-02-01 16:59:00,1,2009,601,40.758727,-73.965637,40.771928,-73.953007
2011-02-01 16:59:00,2,3116,1383,40.74517,-73.991242,40.759252,-73.98435
2011-02-01 16:59:00,5,1558,2909,40.761383,-73.96440799999998,40.778998,-73.96022999999998
2011-02-01 16:59:00,5,2345,4169,40.772128,-73.94984699999998,40.779432,-73.95332999999998
2011-02-01 16:59:04,1,2796,3176,40.780708,-73.958979,40.763401,-73.978003
2011-02-01 16:59:13,3,2364,1298,40.783481,-73.980827,40.766752,-73.967732
2011-02-01 16:59:15,1,3025,2081,40.766038,-73.96929199999998,40.776274,-73.97963799999998
2011-02-01 16:59:18,1,1187,3173,40.749613,-73.991577,40.761542,-73.97923199999998
2011-02-01 16:59:21,1,1387,3323,40.761392476976,-73.98288939872198,40.768334554576995,-73.99274389098498
2011-02-01 16:59:22,1,2364,2541,40.783497,-73.98033599999998,40.775631,-73.98236899999998
2011-02-01 16:59:25,1,3433,3415,40.78808,-73.97848,40.775503,-73.987728
2011-02-01 16:59:33,1,2525,1633,40.748277,-74.00015899999998,40.738094,-73.988527
2011-02-01 16:59:35,1,3926,964,40.759248,-73.96556899999999,40.733117,-73.975531
2011-02-01 16:59:37,1,811,2370,40.804008,-73.96677199999998,40.804402,-73.93759
2011-02-01 16:59:46,1,3058,2391,40.771073,-73.95351599999998,40.78171500000001,-73.945976
2011-02-01 16:59:53,1,4260,377,40.728827,-74.000713,40.731705,-74.007687
2011-02-01 17:00:00,1,3026,1070,40.765142,-73.96791799999998,40.756313,-73.97460699999998
2011-02-01 17:00:00,2,769,977,40.750905,-73.99114299999998,40.711525,-74.01579499999998
2011-02-01 17:00:00,1,2164,3293,40.757512,-73.963617,40.764143,-73.96729300000001
2011-02-01 17:00:00,1,1033,2806,40.760412,-73.961027,40.775092,-73.94457699999998
2011-02-01 17:00:00,1,211,3453,40.741027,-74.00146499999998,40.796782,-73.97211199999998
2011-02-01 17:00:00,5,3139,3161,40.750402,-73.98727199999998,40.75692700000001,-73.98312799999998
2011-02-01 17:00:00,4,2334,3309,40.76653,-73.95399,40.768212,-73.963403
2011-02-01 17:00:00,1,3391,1108,40.7278,-73.98224299999998,40.734903,-73.994445
2011-02-01 17:00:00,5,3052,1538,40.77057,-73.95708299999998,40.765725,-73.9629
2011-02-01 17:00:00,1,1735,4039,40.773952,-73.981317,40.795367,-73.96934199999998
2011-02-01 17:00:00,3,4267,549,40.756312,-73.979128,40.745005,-73.985442
2011-02-01 17:00:01,1,484,2340,40.781314,-73.95433199999998,40.770017,-73.95133
2011-02-01 17:00:05,1,4013,715,40.766827747034995,-73.99011444713598,40.753374108275,-73.980923238006
2011-02-01 17:00:10,1,2877,2084,40.760055,-73.973709,40.76818400000001,-73.98189499999998
2011-02-01 17:00:15,1,4268,2352,40.755226,-73.977153,40.775815,-73.947265
2011-02-01 17:00:35,1,2784,2161,40.749083,-73.97558199999997,40.761205,-73.97099799999998
2011-02-01 17:00:44,1,2709,3257,40.743051,-73.98002199999998,40.751609,-73.97630499999998
2011-02-01 17:00:48,2,4124,2798,40.748394,-73.976314,40.779644,-73.95556399999998
2011-02-01 17:01:00,3,2094,2807,40.786293,-73.972288,40.782033,-73.95794999999998
2011-02-01 17:01:00,1,935,1593,40.734318,-73.99921399999998,40.736038,-73.994004
2011-02-01 17:01:00,1,3113,3735,40.743013,-73.993083,40.73877,-73.983062
2011-02-01 17:01:00,5,767,1274,40.74637,-73.97166,40.77985,-73.94726699999998
2011-02-01 17:01:00,1,1873,962,40.786928,-73.975578,40.770292,-73.98392699999998
2011-02-01 17:01:00,5,3162,2512,40.75718300000001,-73.98240699999998,40.741083,-74.005262
2011-02-01 17:01:00,5,1385,3551,40.761368,-73.98316199999998,40.765162,-73.96605699999998
2011-02-01 17:01:00,2,3677,234,40.725847,-73.99763299999998,40.757108,-73.989682
2011-02-01 17:01:00,5,1063,2712,40.780763,-73.976563,40.741357,-73.97583799999998
2011-02-01 17:01:00,1,2415,1500,40.751568,-73.98751799999998,40.739463,-73.98676299999998
2011-02-01 17:01:00,2,1596,1552,40.732217,-73.98508699999998,40.756663,-73.97032699999998
2011-02-01 17:01:00,5,1867,2597,40.78066,-73.98010999999998,40.802412,-73.96776
2011-02-01 17:01:00,1,3667,1318,40.72340300000001,-74.00291699999998,40.731155,-73.993893
2011-02-01 17:01:00,1,3257,3243,40.751737,-73.97569199999998,40.744712,-73.980867
2011-02-01 17:01:00,1,3069,3102,40.720303,-74.005218,40.737148,-73.996977
2011-02-01 17:01:03,3,3586,4136,40.778267,-73.95820299999998,40.786821,-73.98107799999998
2011-02-01 17:01:04,1,2741,734,40.730046,-73.991313,40.766721,-73.962822
2011-02-01 17:01:04,1,4127,3552,40.749276,-73.97537199999998,40.764558,-73.964504
2011-02-01 17:01:05,1,2800,3357,40.778645,-73.95413,40.801713,-73.939161
2011-02-01 17:01:08,1,2222,396,40.745863,-73.99799399999998,40.708119,-74.01386999999998
2011-02-01 17:01:11,1,1032,2004,40.763385,-73.96942799999998,40.753389,-73.96942299999998
2011-02-01 17:01:27,1,252,3441,40.76635200000001,-73.98288499999998,40.791254,-73.97552899999998
2011-02-01 17:01:37,1,1232,3056,40.769063,-73.955014,40.773485,-73.959878
2011-02-01 17:01:37,1,1396,817,40.764262586578,-73.981041681423,40.74126583339,-73.98973542820198
2011-02-01 17:01:58,1,4072,2363,40.777597,-73.982095,40.782336,-73.97899099999998
2011-02-01 17:02:00,2,1628,1372,40.741972,-73.98507999999998,40.751418,-73.990353
2011-02-01 17:02:00,5,4168,500,40.75707,-73.997387,40.739575,-73.982988
2011-02-01 17:02:00,1,3737,1152,40.73702,-73.978525,40.732803,-73.981565
2011-02-01 17:02:00,5,3268,4070,40.750562,-74.00568299999998,40.77604,-73.98976999999998
2011-02-01 17:02:00,1,2885,3370,40.763618,-73.970962,40.763667,-73.958933
2011-02-01 17:02:00,1,3319,1228,40.775137,-73.95873,40.771605,-73.961388
2011-02-01 17:02:00,5,3924,4193,40.760995,-73.96915799999998,40.736803,-73.981785
2011-02-01 17:02:00,1,2913,905,40.779988,-73.959407,40.783975,-73.97032699999998
2011-02-01 17:02:00,2,1047,1031,40.771643,-73.963353,40.804225,-73.93949
2011-02-01 17:02:00,1,1262,533,40.759647,-73.972617,40.760007,-73.97425799999998
2011-02-01 17:02:00,1,3201,3559,40.801078,-73.96749,40.768133,-73.96392
2011-02-01 17:02:00,1,3301,2350,40.766018,-73.965843,40.774725,-73.947925
2011-02-01 17:02:00,5,466,2103,40.769983,-73.96037,40.79281,-73.967248
2011-02-01 17:02:00,1,3276,1502,40.75668,-73.972323,40.738917,-73.98523199999998
2011-02-01 17:02:14,1,3551,1546,40.765282,-73.96594,40.758489,-73.97532099999998
2011-02-01 17:02:28,1,1646,962,40.770784,-73.987564,40.770588,-73.983885
2011-02-01 17:02:30,1,1187,1972,40.74957,-73.99179599999998,40.726035,-73.989562
2011-02-01 17:02:36,2,1251,4289,40.750626,-73.991088,40.72919,-73.98977099999998
2011-02-01 17:02:37,1,238,3178,40.759448,-73.987961,40.764509,-73.97685799999998
2011-02-01 17:02:39,1,19,229,40.747873,-73.99656,40.753975,-73.992435
2011-02-01 17:03:00,2,1524,2425,40.777105,-73.963638,40.757832,-73.98513199999998
2011-02-01 17:03:00,4,1305,2925,40.770898,-73.96402999999998,40.769652,-73.964865
2011-02-01 17:03:00,5,3290,2219,40.762767,-73.968027,40.754427,-73.976493
2011-02-01 17:03:00,1,3145,4329,40.752573,-73.98598,40.744572,-73.998795
2011-02-01 17:03:00,2,2736,606,40.725142,-73.99539,40.73385800000001,-73.98983699999998
2011-02-01 17:03:00,2,465,2354,40.770597,-73.961945,40.776692,-73.94650199999998
2011-02-01 17:03:00,1,2064,230,40.74997800000001,-73.994663,40.755502,-73.990677
2011-02-01 17:03:00,1,3276,3735,40.756583,-73.97219699999998,40.73878300000001,-73.98344499999997
2011-02-01 17:03:00,2,1333,442,40.781053,-73.956632,40.731637,-74.00677299999998
2011-02-01 17:03:00,5,2616,3441,40.806867,-73.964917,40.791232,-73.97574199999998
2011-02-01 17:03:00,1,4066,2418,40.747703,-73.97672299999998,40.753072,-73.98709499999998
2011-02-01 17:03:00,5,1289,2570,40.76505,-73.96853799999998,40.7885,-73.977118
2011-02-01 17:03:00,5,3735,3460,40.73879,-73.982855,40.800112,-73.96961299999998
2011-02-01 17:03:00,2,3430,3444,40.785528,-73.98031299999998,40.791905,-73.975762
2011-02-01 17:03:00,1,1190,1987,40.75092,-73.97851699999998,40.740717,-73.97887299999998
2011-02-01 17:03:00,5,2930,2927,40.768303,-73.96166499999998,40.785435,-73.955342
2011-02-01 17:03:00,1,392,27,40.739183,-74.00650799999998,40.720317,-74.006787
2011-02-01 17:03:00,2,2330,2425,40.764352,-73.955793,40.757827,-73.98569499999998
2011-02-01 17:03:12,1,1994,1636,40.74709,-73.97430799999998,40.740176,-73.986428
2011-02-01 17:03:13,1,2801,479,40.7777,-73.951913,40.761801,-73.963406
2011-02-01 17:03:22,1,1553,2406,40.755793,-73.967871,40.741141,-73.988825
2011-02-01 17:03:30,2,2460,4255,40.716604,-74.004357,40.726917,-73.99668
2011-02-01 17:03:30,1,1385,2022,40.760853,-73.983237,40.77733,-73.951853
2011-02-01 17:03:34,2,3157,3449,40.784462,-73.979439,40.793914,-73.974135
2011-02-01 17:03:42,1,3057,4302,40.77291,-73.957898,40.785544,-73.95320799999998
2011-02-01 17:03:45,1,1876,2443,40.72606500000001,-73.991556,40.705824,-74.01352199999998
2011-02-01 17:03:45,1,3145,2528,40.752231,-73.985951,40.752797,-73.99707999999998
2011-02-01 17:03:49,1,2026,943,40.781107,-73.949714,40.774845,-73.965305
2011-02-01 17:03:51,1,1383,2479,40.758982,-73.985057,40.723107,-73.99872499999998
2011-02-01 17:03:52,1,2537,2088,40.772503,-73.982152,40.779695,-73.97713799999998
2011-02-01 17:03:56,1,425,4063,40.718604,-74.00889599999998,40.730769,-73.99549399999998
2011-02-01 17:04:00,1,33,601,40.720613,-74.010102,40.771817,-73.95312699999998
2011-02-01 17:04:00,1,1595,1054,40.733188,-73.98725299999998,40.727953,-74.00543499999998
2011-02-01 17:04:00,3,537,1020,40.758632,-73.9713,40.70943,-74.00189
2011-02-01 17:04:00,1,3058,482,40.771007,-73.95366799999998,40.783078,-73.957313
2011-02-01 17:04:00,5,1398,240,40.765625,-73.98026799999998,40.760005,-73.987227
2011-02-01 17:04:00,1,3173,225,40.761508,-73.97927699999998,40.722342,-74.00370699999998
2011-02-01 17:04:00,1,532,1501,40.760507,-73.975848,40.793607,-73.951428
2011-02-01 17:04:00,1,3926,3500,40.759173,-73.965503,40.74448,-73.971435
2011-02-01 17:04:00,1,3535,4267,40.767435,-73.98650999999998,40.755775,-73.97913199999998
2011-02-01 17:04:00,1,470,2891,40.76776,-73.95594799999998,40.76756500000001,-73.96866699999998
2011-02-01 17:04:00,1,342,1118,40.729968,-73.99730699999998,40.736848,-73.984515
2011-02-01 17:04:00,3,512,1119,40.75058,-73.97856199999998,40.735927,-73.982353
2011-02-01 17:04:00,1,3978,1766,40.768763,-73.949572,40.72407800000001,-73.997067
2011-02-01 17:04:00,1,3255,448,40.7168,-74.009215,40.735545,-74.00603499999998
2011-02-01 17:04:07,2,2270,643,40.763818,-73.97335699999998,40.719449,-73.98641399999998
2011-02-01 17:04:09,1,3275,626,40.792889,-73.97296999999998,40.805284,-73.961664
2011-02-01 17:04:13,4,2051,2784,40.70227,-74.012825,40.749017,-73.975598
2011-02-01 17:04:28,1,1229,1186,40.771189,-73.95965699999998,40.750054,-73.979528
2011-02-01 17:04:30,1,2827,3740,40.740042,-74.005302,40.725035,-73.99628
2011-02-01 17:04:34,1,3080,1042,40.727023,-74.003484,40.736738,-73.99118
2011-02-01 17:04:35,1,664,1825,40.806804,-73.96109099999998,40.764488,-73.97380599999998
2011-02-01 17:04:37,1,4214,3561,40.771028,-73.98725799999998,40.766473,-73.960667
2011-02-01 17:04:47,1,473,2466,40.764643,-73.97025399999998,40.783414,-73.956905
2011-02-01 17:04:50,1,2179,3176,40.740555,-73.990288,40.763863,-73.97786499999998
2011-02-01 17:04:51,1,2133,1251,40.757033498018,-73.97829379415698,40.750270802266996,-73.990990928418
2011-02-01 17:04:51,1,835,2208,40.74155284435,-74.006649148095,40.745660688718,-74.00558315734598
2011-02-01 17:04:54,1,2866,1148,40.752729,-73.97920999999998,40.770339,-73.96856699999998
2011-02-01 17:04:58,1,2021,3052,40.77581,-73.95289099999998,40.770729,-73.957006
2011-02-01 17:05:00,1,1372,3573,40.751808,-73.99008999999998,40.73092800000001,-74.002615
2011-02-01 17:05:00,5,191,536,40.773522,-73.945825,40.75887,-73.97244999999998
2011-02-01 17:05:00,5,3305,1451,40.766283,-73.96463799999998,40.783202,-73.95490699999998
2011-02-01 17:05:00,1,2019,233,40.773517,-73.955048,40.756842,-73.99060799999998
2011-02-01 17:05:00,1,2095,1272,40.768148,-73.98229,40.76287,-73.969972
2011-02-01 17:05:00,3,860,4168,40.726132,-74.000613,40.757223,-73.997338
2011-02-01 17:05:00,5,3327,626,40.77039,-73.99137799999998,40.805585,-73.96190799999998
2011-02-01 17:05:00,1,1184,234,40.74837,-73.98053,40.756898,-73.989683
2011-02-01 17:05:00,3,3055,2217,40.774075,-73.96150199999998,40.753762,-73.97730699999998
2011-02-01 17:05:00,5,445,607,40.73365,-74.006753,40.732462,-73.987712
2011-02-01 17:05:00,2,2444,1150,40.707797,-74.01186699999998,40.766087,-73.95732499999998
2011-02-01 17:05:02,1,3557,3032,40.76905900000001,-73.967286,40.775109,-73.98380299999998
2011-02-01 17:05:14,1,4135,1381,40.785249,-73.976972,40.7572,-73.986317
2011-02-01 17:05:21,2,3257,230,40.751691,-73.976529,40.755192,-73.99101899999998
2011-02-01 17:05:22,1,3224,767,40.733322,-73.981183,40.746564,-73.971556
2011-02-01 17:05:32,1,472,1108,40.765643826825,-73.97194522702598,40.734951592265,-73.99433103276698
2011-02-01 17:05:37,2,2797,3334,40.780098,-73.95718999999998,40.783151,-73.95285199999998
2011-02-01 17:06:00,1,1108,3455,40.734628,-73.99468299999998,40.797823,-73.971357
2011-02-01 17:06:00,5,996,2352,40.773843,-73.954425,40.775772,-73.94731799999998
2011-02-01 17:06:00,1,2,3137,40.709718,-74.00134799999998,40.750133,-73.98783199999998
2011-02-01 17:06:00,2,32,4289,40.72182,-73.99343,40.729377,-73.990015
2011-02-01 17:06:00,1,3702,2410,40.734797,-73.999413,40.745272,-73.988855
2011-02-01 17:06:00,1,358,244,40.74016,-73.98203499999998,40.763108,-73.98547499999998
2011-02-01 17:06:00,2,1581,2847,40.756375,-73.96123199999998,40.758158,-73.98925
2011-02-01 17:06:00,5,2575,2469,40.791023,-73.97455499999998,40.782082,-73.95393299999998
2011-02-01 17:06:00,1,3074,2737,40.732533,-73.99021,40.726677,-73.99425499999998
2011-02-01 17:06:00,1,356,956,40.721175,-74.010067,40.70352000000001,-74.007593
2011-02-01 17:06:00,1,3347,1623,40.733302,-74.00286699999998,40.73702700000001,-73.98867799999998
2011-02-01 17:06:00,1,3414,709,40.775118,-73.988155,40.72562,-73.98988
2011-02-01 17:06:00,5,4214,3552,40.770935,-73.98697299999998,40.764768,-73.964667
2011-02-01 17:06:00,2,1257,1440,40.760182,-73.972192,40.76332,-73.98911699999998
2011-02-01 17:06:00,1,3301,4193,40.765757,-73.96563299999998,40.73691,-73.981705
2011-02-01 17:06:01,1,4127,932,40.749660903976995,-73.97516688795798,40.731166635227,-74.009420724044
2011-02-01 17:06:04,1,2959,2630,40.718866,-73.988854,40.767021,-73.956586
2011-02-01 17:06:08,1,2009,672,40.758324,-73.965905,40.789285,-73.95477199999998
2011-02-01 17:06:11,1,3832,2064,40.730191,-73.989345,40.750424,-73.994729
2011-02-01 17:06:14,1,1274,3054,40.780067,-73.94738099999998,40.769543,-73.954729
2011-02-01 17:06:15,1,2180,2482,40.714676,-74.00230999999998,40.724325,-73.99821799999998
2011-02-01 17:06:21,1,749,3077,40.704758,-74.00996999999998,40.725556,-74.00423999999998
2011-02-01 17:06:24,1,3251,4314,40.748194,-73.978471,40.725109,-73.98132599999998
2011-02-01 17:06:24,1,86,85,40.79910200000001,-73.936362,40.799712,-73.93824499999998
2011-02-01 17:06:30,1,2504,4254,40.732667,-73.99123399999998,40.726916,-73.995693
2011-02-01 17:06:40,1,442,1636,40.73167,-74.006603,40.740398,-73.98689399999998
2011-02-01 17:06:45,1,2871,3246,40.756324,-73.976825,40.79185,-73.973771
2011-02-01 17:06:46,2,2915,3557,40.738543,-73.99179499999998,40.769213,-73.96739499999998
2011-02-01 17:06:52,1,3015,3132,40.738839,-73.97707,40.74858,-73.989241
2011-02-01 17:07:00,3,2345,801,40.772297,-73.949545,40.78052,-73.95685999999998
2011-02-01 17:07:00,1,995,2359,40.77523,-73.956597,40.778635,-73.94505799999997
2011-02-01 17:07:00,2,121,598,40.790733,-73.96546999999998,40.774382,-73.959818
2011-02-01 17:07:00,2,243,2626,40.762287,-73.98629699999998,40.768905,-73.961145
2011-02-01 17:07:00,3,2796,99,40.780652,-73.958495,40.775218,-73.97671699999998
2011-02-01 17:07:00,1,1876,233,40.726107,-73.991957,40.75626,-73.99019699999998
2011-02-01 17:07:00,1,1653,2509,40.761508,-73.974365,40.734763,-73.99080499999998
2011-02-01 17:07:00,1,227,550,40.752697,-73.993093,40.744043,-73.98346999999998
2011-02-01 17:07:00,5,229,241,40.753938,-73.992092,40.761278,-73.986745
2011-02-01 17:07:00,1,1184,2094,40.74853,-73.980497,40.786238,-73.971772
2011-02-01 17:07:11,3,4342,4265,40.735023345005004,-73.98767451275297,40.731615089852,-73.999068769432
2011-02-01 17:07:16,1,419,2401,40.705092,-74.00677299999998,40.740011,-73.98986399999998
2011-02-01 17:07:17,1,3293,539,40.76430300000001,-73.966418,40.757151,-73.967174
2011-02-01 17:07:18,1,1074,1003,40.754184,-73.969104,40.746907,-73.99346
2011-02-01 17:07:19,1,2630,2901,40.766955,-73.95650999999998,40.77659600000001,-73.96185099999998
2011-02-01 17:07:19,1,2928,183,40.769286,-73.963115,40.778009,-73.956423
2011-02-01 17:07:23,1,504,2932,40.737758,-73.978093,40.766424,-73.957094
2011-02-01 17:07:37,1,4091,840,40.733616,-74.00438,40.732132,-73.996802
2011-02-01 17:07:39,1,1251,2951,40.750147,-73.991375,40.720623,-73.994015
2011-02-01 17:07:42,1,3145,4373,40.752491,-73.98620599999998,40.744587,-73.97599099999998
2011-02-01 17:07:53,1,2423,2928,40.755688,-73.98618299999998,40.769052,-73.96358499999998
2011-02-01 17:07:54,1,1137,3558,40.808226,-73.96390499999998,40.76823,-73.965186
2011-02-01 17:08:00,5,1025,3744,40.80941,-73.959203,40.784018,-73.954178
2011-02-01 17:08:00,1,3070,605,40.72124,-74.005177,40.734587,-73.99232499999998
2011-02-01 17:08:00,1,3060,1251,40.752112,-73.981943,40.750673,-73.990978
2011-02-01 17:08:00,1,3110,2858,40.740205,-73.994617,40.747168,-73.98348
2011-02-01 17:08:00,1,2339,2315,40.769625,-73.951685,40.782152,-73.971925
2011-02-01 17:08:00,1,1325,1251,40.723832,-74.005762,40.7504,-73.99084
2011-02-01 17:08:00,1,1297,1251,40.769105,-73.96545,40.750475,-73.99104699999998
2011-02-01 17:08:00,1,2215,609,40.752223,-73.977823,40.730522,-73.98321999999997
2011-02-01 17:08:00,3,4163,2568,40.77427700000001,-73.957302,40.787912,-73.977312
2011-02-01 17:08:00,2,3553,540,40.763648,-73.96212699999998,40.755648,-73.96482799999998
2011-02-01 17:08:00,1,2085,2161,40.767703,-73.981847,40.760652,-73.97095799999998
2011-02-01 17:08:00,5,3171,1188,40.761005,-73.979687,40.75033,-73.978712
2011-02-01 17:08:00,1,156,2094,40.798053,-73.94210699999998,40.786255,-73.97251199999998
2011-02-01 17:08:00,2,1381,1251,40.75743,-73.98636999999998,40.750582,-73.99114
2011-02-01 17:08:00,1,672,4159,40.789277,-73.954735,40.772315,-73.959078
2011-02-01 17:08:00,1,3430,111,40.785523,-73.980243,40.778885,-73.974035
2011-02-01 17:08:00,1,1251,605,40.750185,-73.991342,40.734435,-73.992013
2011-02-01 17:08:01,1,3764,4317,40.74955,-73.973955,40.711403,-74.007971
2011-02-01 17:08:24,2,3178,1173,40.76427,-73.97750699999997,40.774275,-73.951338
2011-02-01 17:08:24,1,480,2315,40.76074000000001,-73.961275,40.782178,-73.971902
2011-02-01 17:08:34,1,1229,1176,40.771355,-73.959632,40.772168,-73.946793
2011-02-01 17:08:37,2,2218,1623,40.743413,-73.992287,40.73725200000001,-73.98881799999998
2011-02-01 17:08:48,1,1549,567,40.757282,-73.97184399999998,40.727344,-74.000451
2011-02-01 17:08:55,2,124,2699,40.795658,-73.96178499999998,40.743863,-73.973814
2011-02-01 17:09:00,2,1396,1251,40.764575,-73.98101,40.75028,-73.991302
2011-02-01 17:09:00,1,1385,2463,40.7614,-73.983205,40.717272,-74.003635
2011-02-01 17:09:00,5,3068,3095,40.720068,-74.00516999999998,40.733465,-73.99965799999998
2011-02-01 17:09:00,2,1473,2560,40.707498,-74.004143,40.76799000000001,-73.986023
2011-02-01 17:09:00,1,2179,4267,40.740182,-73.99054499999998,40.755742,-73.979223
2011-02-01 17:09:00,1,1374,4137,40.753038,-73.98872,40.75427,-73.971968
2011-02-01 17:09:00,1,180,1297,40.779955,-73.96151999999998,40.76946,-73.96512199999998
2011-02-01 17:09:00,3,443,3253,40.7324,-74.00648699999998,40.74877,-73.97794499999998
2011-02-01 17:09:00,1,992,465,40.776782,-73.96172,40.77042,-73.96266999999997
2011-02-01 17:09:00,1,3249,1837,40.716058,-74.00707,40.723322,-73.999882
2011-02-01 17:09:01,3,119,2089,40.789461,-73.96635499999998,40.782194,-73.97541699999998
2011-02-01 17:09:02,1,3370,3846,40.763798,-73.95879399999998,40.755135,-73.97973499999998
2011-02-01 17:09:03,1,1530,4084,40.715990930704,-73.98665589936998,40.707685551043,-74.00411445897902
2011-02-01 17:09:08,1,1454,4013,40.762248,-73.96997899999998,40.766476,-73.99019
2011-02-01 17:09:20,1,1033,1270,40.760278,-73.96164399999998,40.77607800000001,-73.949961
2011-02-01 17:09:22,1,3920,2829,40.763159,-73.973838,40.74088,-74.00756699999998
2011-02-01 17:09:29,1,2091,3173,40.785597,-73.972769,40.761932,-73.97890599999998
2011-02-01 17:09:33,1,2018,728,40.771953,-73.95603,40.769091,-73.96911699999998
2011-02-01 17:09:35,1,1594,216,40.734463,-73.989892,40.743063,-74.000073
2011-02-01 17:09:40,1,2187,1721,40.717094,-74.000585,40.77645,-73.982988
2011-02-01 17:09:42,1,2037,1051,40.790757,-73.942474,40.769726,-73.95809799999998
2011-02-01 17:09:44,2,539,3839,40.756512,-73.96743599999998,40.73242,-73.994388
2011-02-01 17:09:45,1,2232,4092,40.748293,-74.003568,40.733547,-74.004372
2011-02-01 17:09:53,2,3294,4061,40.757722,-74.00062699999998,40.730326,-73.993705
2011-02-01 17:09:54,1,1626,168,40.743215,-73.98421999999998,40.749093,-73.991528
2011-02-01 17:09:54,1,2964,236,40.718473,-73.98749499999998,40.75848,-73.98828299999998
2011-02-01 17:09:55,1,3029,2781,40.76410300000001,-73.96496299999998,40.75109000000001,-73.98060799999998
2011-02-01 17:09:55,1,1257,1184,40.760175,-73.972049,40.74845,-73.98047699999998
2011-02-01 17:09:58,1,230,1252,40.75509,-73.99069199999998,40.756277,-73.974885
2011-02-01 17:09:58,1,464,1556,40.770949,-73.96384899999998,40.760503,-73.964487
2011-02-01 17:09:59,1,2381,769,40.786277,-73.95679599999998,40.750928,-73.99088399999998
2011-02-01 17:10:00,2,1632,2852,40.736632,-73.989063,40.74423,-73.98568
2011-02-01 17:10:00,1,1473,3523,40.707477,-74.003907,40.72541500000001,-73.98692
2011-02-01 17:10:00,5,2391,1176,40.781732,-73.94578699999998,40.772605,-73.9467
2011-02-01 17:10:00,5,2021,1825,40.77587,-73.95315499999998,40.764667,-73.973545
2011-02-01 17:10:00,2,633,3558,40.789185,-73.97020699999999,40.768452,-73.965602
2011-02-01 17:10:00,1,3186,4199,40.797342,-73.96979799999998,40.822018,-73.95003199999998
2011-02-01 17:10:00,5,2712,3467,40.740972,-73.97560699999998,40.727393,-73.993525
2011-02-01 17:10:00,1,3055,2544,40.77437800000001,-73.961398,40.757407,-73.99315799999998
2011-02-01 17:10:00,1,1252,3765,40.756082,-73.97522999999998,40.749087,-73.97274499999997
2011-02-01 17:10:00,5,2382,3431,40.78584,-73.95517199999998,40.786292,-73.97969999999998
2011-02-01 17:10:00,1,4131,4173,40.751435,-73.974193,40.784847,-73.949522
2011-02-01 17:10:00,1,1251,2388,40.750188,-73.991315,40.783703,-73.95018
2011-02-01 17:10:00,1,1392,1374,40.763063,-73.981685,40.752623,-73.989503
2011-02-01 17:10:00,1,2591,4294,40.797733,-73.969667,40.787317,-73.971613
2011-02-01 17:10:00,5,2338,2083,40.76898,-73.95232,40.778465,-73.97805799999998
2011-02-01 17:10:00,1,1437,54,40.738632,-73.973965,40.745535,-73.975587
2011-02-01 17:10:00,1,2217,1536,40.753795,-73.977315,40.76564000000001,-73.96358499999998
2011-02-01 17:10:00,1,1613,3529,40.721437,-74.00463499999998,40.731042,-74.004532
2011-02-01 17:10:06,1,1553,3559,40.755493,-73.96825599999998,40.76815,-73.963865
2011-02-01 17:10:11,1,3524,4329,40.724625,-73.98782199999998,40.74459,-73.99907799999998
